_id,batchId,playerId,stageId,roundId,gameId,createdAt,submittedAt
uESjuPwnbXPKfAxKQ,Af4qqPXxWervHW3Tk,kq9vcpqmQwbkFB4sX,K2Ktemvzg8PKLqDX9,hE4t5fky4AidN3np3,KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,2021-07-20T16:59:29Z
tZgC2odsKG9LB4qLh,Af4qqPXxWervHW3Tk,mQ4j9jv3oBQW9zdxE,K2Ktemvzg8PKLqDX9,hE4t5fky4AidN3np3,KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,2021-07-20T16:59:35Z
iKAEKLdTygStxssMs,Af4qqPXxWervHW3Tk,pgdSEje8fK2EhyEAF,K2Ktemvzg8PKLqDX9,hE4t5fky4AidN3np3,KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,2021-07-20T16:59:17Z
GEMkRmC6656jmaFG2,Af4qqPXxWervHW3Tk,kq9vcpqmQwbkFB4sX,pMT5ykTFc5HDuAQan,hE4t5fky4AidN3np3,KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,
YX8fQ2vz36EftQiiR,Af4qqPXxWervHW3Tk,mQ4j9jv3oBQW9zdxE,pMT5ykTFc5HDuAQan,hE4t5fky4AidN3np3,KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,
b6PNm9phYhXBJqvjj,Af4qqPXxWervHW3Tk,pgdSEje8fK2EhyEAF,pMT5ykTFc5HDuAQan,hE4t5fky4AidN3np3,KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,
HsjHCMSu4uSGyvKfs,Af4qqPXxWervHW3Tk,kq9vcpqmQwbkFB4sX,kwrbsLpPhkQmvCDrW,t6PrLYXuzKYcbQvCR,KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,2021-07-20T17:00:24Z
Z7apKkTFAPkjHeFAh,Af4qqPXxWervHW3Tk,mQ4j9jv3oBQW9zdxE,kwrbsLpPhkQmvCDrW,t6PrLYXuzKYcbQvCR,KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,2021-07-20T16:59:49Z
nnaBzNEmFc9Cgmbvc,Af4qqPXxWervHW3Tk,pgdSEje8fK2EhyEAF,kwrbsLpPhkQmvCDrW,t6PrLYXuzKYcbQvCR,KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,2021-07-20T17:00:30Z
rRGqXdbfzvEvyygSm,Af4qqPXxWervHW3Tk,kq9vcpqmQwbkFB4sX,d6yFmTsPaCxSu9ArP,t6PrLYXuzKYcbQvCR,KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,
5m35PWQrqsM53WTYr,Af4qqPXxWervHW3Tk,mQ4j9jv3oBQW9zdxE,d6yFmTsPaCxSu9ArP,t6PrLYXuzKYcbQvCR,KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,
esw2TChHrw9trWW4c,Af4qqPXxWervHW3Tk,pgdSEje8fK2EhyEAF,d6yFmTsPaCxSu9ArP,t6PrLYXuzKYcbQvCR,KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,
uiRk9jMGgZGNzgS85,Af4qqPXxWervHW3Tk,kq9vcpqmQwbkFB4sX,yjW7RBeTFLsCaYEkt,LaEPSzHHswXEv2Z59,KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,2021-07-20T17:00:46Z
qcgKY8fnBDuW38XgP,Af4qqPXxWervHW3Tk,mQ4j9jv3oBQW9zdxE,yjW7RBeTFLsCaYEkt,LaEPSzHHswXEv2Z59,KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,2021-07-20T17:00:42Z
ZWNzqqRFpeNe8oHwb,Af4qqPXxWervHW3Tk,pgdSEje8fK2EhyEAF,yjW7RBeTFLsCaYEkt,LaEPSzHHswXEv2Z59,KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,2021-07-20T17:02:01Z
HvKkaXvnfSCA6Wbs4,Af4qqPXxWervHW3Tk,kq9vcpqmQwbkFB4sX,2ChSLeMFWFjMwk8Yh,LaEPSzHHswXEv2Z59,KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,
e4We5f7dP7xQ2jh3j,Af4qqPXxWervHW3Tk,mQ4j9jv3oBQW9zdxE,2ChSLeMFWFjMwk8Yh,LaEPSzHHswXEv2Z59,KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,
8gpdkJbgpBTMesm73,Af4qqPXxWervHW3Tk,pgdSEje8fK2EhyEAF,2ChSLeMFWFjMwk8Yh,LaEPSzHHswXEv2Z59,KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,
drZHJZiQp79bpA3Hd,Af4qqPXxWervHW3Tk,kq9vcpqmQwbkFB4sX,rfNysNwQSWCPDBdXB,cq8sf69LkvuwmiMPs,KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,2021-07-20T17:02:32Z
egLZRAgcQnMv42Dc7,Af4qqPXxWervHW3Tk,mQ4j9jv3oBQW9zdxE,rfNysNwQSWCPDBdXB,cq8sf69LkvuwmiMPs,KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,2021-07-20T17:02:30Z
PhNRaHGSNWrzw7Kpg,Af4qqPXxWervHW3Tk,pgdSEje8fK2EhyEAF,rfNysNwQSWCPDBdXB,cq8sf69LkvuwmiMPs,KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,2021-07-20T17:02:37Z
rMe87hwQo2tyuEP5M,Af4qqPXxWervHW3Tk,kq9vcpqmQwbkFB4sX,zLi6fqLLxEKdXWNBG,cq8sf69LkvuwmiMPs,KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,
NrcpBvkD38w9Jxp3K,Af4qqPXxWervHW3Tk,mQ4j9jv3oBQW9zdxE,zLi6fqLLxEKdXWNBG,cq8sf69LkvuwmiMPs,KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,
PqDSxh5mDeWWA4ubL,Af4qqPXxWervHW3Tk,pgdSEje8fK2EhyEAF,zLi6fqLLxEKdXWNBG,cq8sf69LkvuwmiMPs,KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,
q8op7oEoqkWaqhjTP,Af4qqPXxWervHW3Tk,kq9vcpqmQwbkFB4sX,qGZW8dDQRxjFL66Z4,7QieCnJLbAu7e5qKA,KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,2021-07-20T17:03:06Z
j9s3XcMS6xGqBFAPe,Af4qqPXxWervHW3Tk,mQ4j9jv3oBQW9zdxE,qGZW8dDQRxjFL66Z4,7QieCnJLbAu7e5qKA,KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,2021-07-20T17:02:54Z
4fmZKPGxtSiBMRGdF,Af4qqPXxWervHW3Tk,pgdSEje8fK2EhyEAF,qGZW8dDQRxjFL66Z4,7QieCnJLbAu7e5qKA,KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,2021-07-20T17:03:07Z
96xFF9NR4ABhaxYAR,Af4qqPXxWervHW3Tk,kq9vcpqmQwbkFB4sX,9AsabvQ4QXbjerF5T,7QieCnJLbAu7e5qKA,KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,
YzTswNMp7KeRbxFT9,Af4qqPXxWervHW3Tk,mQ4j9jv3oBQW9zdxE,9AsabvQ4QXbjerF5T,7QieCnJLbAu7e5qKA,KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,
ozTtymSfwHYZxJ4kz,Af4qqPXxWervHW3Tk,pgdSEje8fK2EhyEAF,9AsabvQ4QXbjerF5T,7QieCnJLbAu7e5qKA,KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,
cC9S2wx3tZHiishAf,Af4qqPXxWervHW3Tk,kq9vcpqmQwbkFB4sX,bC7pDzFYRYnpwoFGX,5JtZXisMFSDa3KQLa,KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,2021-07-20T17:03:46Z
zbZcafXqBJgfaDk7g,Af4qqPXxWervHW3Tk,mQ4j9jv3oBQW9zdxE,bC7pDzFYRYnpwoFGX,5JtZXisMFSDa3KQLa,KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,2021-07-20T17:03:20Z
xJQi9FBb8wXnjeCRA,Af4qqPXxWervHW3Tk,pgdSEje8fK2EhyEAF,bC7pDzFYRYnpwoFGX,5JtZXisMFSDa3KQLa,KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,2021-07-20T17:03:40Z
Cr8swJbRSBe85sMfX,Af4qqPXxWervHW3Tk,kq9vcpqmQwbkFB4sX,dL3NkXLQJuQN4Ntkn,5JtZXisMFSDa3KQLa,KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,
38GShYr7PXMWQG2uu,Af4qqPXxWervHW3Tk,mQ4j9jv3oBQW9zdxE,dL3NkXLQJuQN4Ntkn,5JtZXisMFSDa3KQLa,KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,
52qEGBbTMBvWwccMm,Af4qqPXxWervHW3Tk,pgdSEje8fK2EhyEAF,dL3NkXLQJuQN4Ntkn,5JtZXisMFSDa3KQLa,KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,
8Hc9RpmoruRhGs85F,Af4qqPXxWervHW3Tk,kq9vcpqmQwbkFB4sX,CSKv3kZn5EpxEcZvr,R3tEWREMLriggs58E,KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,2021-07-20T17:04:35Z
xgtrz997JJKdtmZty,Af4qqPXxWervHW3Tk,mQ4j9jv3oBQW9zdxE,CSKv3kZn5EpxEcZvr,R3tEWREMLriggs58E,KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,2021-07-20T17:04:18Z
tHbsKBpc8SySCCJ4h,Af4qqPXxWervHW3Tk,pgdSEje8fK2EhyEAF,CSKv3kZn5EpxEcZvr,R3tEWREMLriggs58E,KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,2021-07-20T17:04:34Z
BZ56javq2NXsrwG5j,Af4qqPXxWervHW3Tk,kq9vcpqmQwbkFB4sX,Fy9sqbMkxC7uGthem,R3tEWREMLriggs58E,KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,
gceEXKzzkqE9KRRBz,Af4qqPXxWervHW3Tk,mQ4j9jv3oBQW9zdxE,Fy9sqbMkxC7uGthem,R3tEWREMLriggs58E,KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,
biBQ8JxhXqqocgg2r,Af4qqPXxWervHW3Tk,pgdSEje8fK2EhyEAF,Fy9sqbMkxC7uGthem,R3tEWREMLriggs58E,KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,
KCePEGrmwmKD6yLfq,Af4qqPXxWervHW3Tk,kq9vcpqmQwbkFB4sX,orCpXPs4d4beCvKLh,fs72c2EHvxnyvHuR6,KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,2021-07-20T17:05:04Z
dKLcxBwzFNfTbTcFX,Af4qqPXxWervHW3Tk,mQ4j9jv3oBQW9zdxE,orCpXPs4d4beCvKLh,fs72c2EHvxnyvHuR6,KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,2021-07-20T17:05:07Z
