roundID,index,stageIds,gameId,createdAt,blinded,label,location,utility,utility_image,repNum,blockNum,trialNum,numPlayers
hE4t5fky4AidN3np3,0,"K2Ktemvzg8PKLqDX9,pMT5ykTFc5HDuAQan",KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,mQ4j9jv3oBQW9zdxE,yellow_1,/experiment/yellow_similar/image_01220.jpg,4,/experiment/prop_bars/4.png,0,0,0,3
hE4t5fky4AidN3np3,0,"K2Ktemvzg8PKLqDX9,pMT5ykTFc5HDuAQan",KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,mQ4j9jv3oBQW9zdxE,yellow_10,/experiment/yellow_similar/image_06298.jpg,1,/experiment/prop_bars/1.png,0,0,0,3
hE4t5fky4AidN3np3,0,"K2Ktemvzg8PKLqDX9,pMT5ykTFc5HDuAQan",KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,kq9vcpqmQwbkFB4sX,yellow_11,/experiment/yellow_similar/image_06354.jpg,2,/experiment/prop_bars/2.png,0,0,0,3
hE4t5fky4AidN3np3,0,"K2Ktemvzg8PKLqDX9,pMT5ykTFc5HDuAQan",KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,kq9vcpqmQwbkFB4sX,yellow_12,/experiment/yellow_similar/image_06676.jpg,3,/experiment/prop_bars/3.png,0,0,0,3
hE4t5fky4AidN3np3,0,"K2Ktemvzg8PKLqDX9,pMT5ykTFc5HDuAQan",KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,pgdSEje8fK2EhyEAF,yellow_3,/experiment/yellow_similar/image_02295.jpg,10,/experiment/prop_bars/10.png,0,0,0,3
hE4t5fky4AidN3np3,0,"K2Ktemvzg8PKLqDX9,pMT5ykTFc5HDuAQan",KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,pgdSEje8fK2EhyEAF,yellow_6,/experiment/yellow_similar/image_04425.jpg,6,/experiment/prop_bars/6.png,0,0,0,3
t6PrLYXuzKYcbQvCR,1,"kwrbsLpPhkQmvCDrW,d6yFmTsPaCxSu9ArP",KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,mQ4j9jv3oBQW9zdxE,yellow_11,/experiment/yellow_similar/image_06354.jpg,5,/experiment/prop_bars/5.png,1,0,1,3
t6PrLYXuzKYcbQvCR,1,"kwrbsLpPhkQmvCDrW,d6yFmTsPaCxSu9ArP",KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,kq9vcpqmQwbkFB4sX,yellow_12,/experiment/yellow_similar/image_06676.jpg,12,/experiment/prop_bars/12.png,1,0,1,3
t6PrLYXuzKYcbQvCR,1,"kwrbsLpPhkQmvCDrW,d6yFmTsPaCxSu9ArP",KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,pgdSEje8fK2EhyEAF,yellow_3,/experiment/yellow_similar/image_02295.jpg,7,/experiment/prop_bars/7.png,1,0,1,3
t6PrLYXuzKYcbQvCR,1,"kwrbsLpPhkQmvCDrW,d6yFmTsPaCxSu9ArP",KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,mQ4j9jv3oBQW9zdxE,yellow_5,/experiment/yellow_similar/image_04078.jpg,11,/experiment/prop_bars/11.png,1,0,1,3
t6PrLYXuzKYcbQvCR,1,"kwrbsLpPhkQmvCDrW,d6yFmTsPaCxSu9ArP",KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,kq9vcpqmQwbkFB4sX,yellow_6,/experiment/yellow_similar/image_04425.jpg,1,/experiment/prop_bars/1.png,1,0,1,3
t6PrLYXuzKYcbQvCR,1,"kwrbsLpPhkQmvCDrW,d6yFmTsPaCxSu9ArP",KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,pgdSEje8fK2EhyEAF,yellow_7,/experiment/yellow_similar/image_04667.jpg,4,/experiment/prop_bars/4.png,1,0,1,3
LaEPSzHHswXEv2Z59,2,"yjW7RBeTFLsCaYEkt,2ChSLeMFWFjMwk8Yh",KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,kq9vcpqmQwbkFB4sX,yellow_11,/experiment/yellow_similar/image_06354.jpg,10,/experiment/prop_bars/10.png,2,0,2,3
LaEPSzHHswXEv2Z59,2,"yjW7RBeTFLsCaYEkt,2ChSLeMFWFjMwk8Yh",KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,kq9vcpqmQwbkFB4sX,yellow_4,/experiment/yellow_similar/image_03709.jpg,1,/experiment/prop_bars/1.png,2,0,2,3
LaEPSzHHswXEv2Z59,2,"yjW7RBeTFLsCaYEkt,2ChSLeMFWFjMwk8Yh",KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,mQ4j9jv3oBQW9zdxE,yellow_6,/experiment/yellow_similar/image_04425.jpg,9,/experiment/prop_bars/9.png,2,0,2,3
LaEPSzHHswXEv2Z59,2,"yjW7RBeTFLsCaYEkt,2ChSLeMFWFjMwk8Yh",KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,pgdSEje8fK2EhyEAF,yellow_7,/experiment/yellow_similar/image_04667.jpg,4,/experiment/prop_bars/4.png,2,0,2,3
LaEPSzHHswXEv2Z59,2,"yjW7RBeTFLsCaYEkt,2ChSLeMFWFjMwk8Yh",KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,mQ4j9jv3oBQW9zdxE,yellow_8,/experiment/yellow_similar/image_04982.jpg,7,/experiment/prop_bars/7.png,2,0,2,3
LaEPSzHHswXEv2Z59,2,"yjW7RBeTFLsCaYEkt,2ChSLeMFWFjMwk8Yh",KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,pgdSEje8fK2EhyEAF,yellow_9,/experiment/yellow_similar/image_05700.jpg,5,/experiment/prop_bars/5.png,2,0,2,3
cq8sf69LkvuwmiMPs,3,"rfNysNwQSWCPDBdXB,zLi6fqLLxEKdXWNBG",KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,pgdSEje8fK2EhyEAF,yellow_12,/experiment/yellow_similar/image_06676.jpg,4,/experiment/prop_bars/4.png,3,0,3,3
cq8sf69LkvuwmiMPs,3,"rfNysNwQSWCPDBdXB,zLi6fqLLxEKdXWNBG",KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,pgdSEje8fK2EhyEAF,yellow_3,/experiment/yellow_similar/image_02295.jpg,3,/experiment/prop_bars/3.png,3,0,3,3
cq8sf69LkvuwmiMPs,3,"rfNysNwQSWCPDBdXB,zLi6fqLLxEKdXWNBG",KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,mQ4j9jv3oBQW9zdxE,yellow_5,/experiment/yellow_similar/image_04078.jpg,11,/experiment/prop_bars/11.png,3,0,3,3
cq8sf69LkvuwmiMPs,3,"rfNysNwQSWCPDBdXB,zLi6fqLLxEKdXWNBG",KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,kq9vcpqmQwbkFB4sX,yellow_6,/experiment/yellow_similar/image_04425.jpg,8,/experiment/prop_bars/8.png,3,0,3,3
cq8sf69LkvuwmiMPs,3,"rfNysNwQSWCPDBdXB,zLi6fqLLxEKdXWNBG",KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,mQ4j9jv3oBQW9zdxE,yellow_7,/experiment/yellow_similar/image_04667.jpg,1,/experiment/prop_bars/1.png,3,0,3,3
cq8sf69LkvuwmiMPs,3,"rfNysNwQSWCPDBdXB,zLi6fqLLxEKdXWNBG",KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,kq9vcpqmQwbkFB4sX,yellow_9,/experiment/yellow_similar/image_05700.jpg,2,/experiment/prop_bars/2.png,3,0,3,3
7QieCnJLbAu7e5qKA,4,"qGZW8dDQRxjFL66Z4,9AsabvQ4QXbjerF5T",KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,mQ4j9jv3oBQW9zdxE,yellow_1,/experiment/yellow_similar/image_01220.jpg,8,/experiment/prop_bars/8.png,4,0,4,3
7QieCnJLbAu7e5qKA,4,"qGZW8dDQRxjFL66Z4,9AsabvQ4QXbjerF5T",KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,mQ4j9jv3oBQW9zdxE,yellow_2,/experiment/yellow_similar/image_01753.jpg,2,/experiment/prop_bars/2.png,4,0,4,3
7QieCnJLbAu7e5qKA,4,"qGZW8dDQRxjFL66Z4,9AsabvQ4QXbjerF5T",KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,pgdSEje8fK2EhyEAF,yellow_3,/experiment/yellow_similar/image_02295.jpg,4,/experiment/prop_bars/4.png,4,0,4,3
7QieCnJLbAu7e5qKA,4,"qGZW8dDQRxjFL66Z4,9AsabvQ4QXbjerF5T",KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,kq9vcpqmQwbkFB4sX,yellow_4,/experiment/yellow_similar/image_03709.jpg,1,/experiment/prop_bars/1.png,4,0,4,3
7QieCnJLbAu7e5qKA,4,"qGZW8dDQRxjFL66Z4,9AsabvQ4QXbjerF5T",KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,pgdSEje8fK2EhyEAF,yellow_6,/experiment/yellow_similar/image_04425.jpg,3,/experiment/prop_bars/3.png,4,0,4,3
7QieCnJLbAu7e5qKA,4,"qGZW8dDQRxjFL66Z4,9AsabvQ4QXbjerF5T",KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,kq9vcpqmQwbkFB4sX,yellow_9,/experiment/yellow_similar/image_05700.jpg,9,/experiment/prop_bars/9.png,4,0,4,3
5JtZXisMFSDa3KQLa,5,"bC7pDzFYRYnpwoFGX,dL3NkXLQJuQN4Ntkn",KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,pgdSEje8fK2EhyEAF,yellow_1,/experiment/yellow_similar/image_01220.jpg,5,/experiment/prop_bars/5.png,5,0,5,3
5JtZXisMFSDa3KQLa,5,"bC7pDzFYRYnpwoFGX,dL3NkXLQJuQN4Ntkn",KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,kq9vcpqmQwbkFB4sX,yellow_11,/experiment/yellow_similar/image_06354.jpg,9,/experiment/prop_bars/9.png,5,0,5,3
5JtZXisMFSDa3KQLa,5,"bC7pDzFYRYnpwoFGX,dL3NkXLQJuQN4Ntkn",KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,mQ4j9jv3oBQW9zdxE,yellow_5,/experiment/yellow_similar/image_04078.jpg,6,/experiment/prop_bars/6.png,5,0,5,3
5JtZXisMFSDa3KQLa,5,"bC7pDzFYRYnpwoFGX,dL3NkXLQJuQN4Ntkn",KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,mQ4j9jv3oBQW9zdxE,yellow_6,/experiment/yellow_similar/image_04425.jpg,11,/experiment/prop_bars/11.png,5,0,5,3
5JtZXisMFSDa3KQLa,5,"bC7pDzFYRYnpwoFGX,dL3NkXLQJuQN4Ntkn",KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,kq9vcpqmQwbkFB4sX,yellow_7,/experiment/yellow_similar/image_04667.jpg,7,/experiment/prop_bars/7.png,5,0,5,3
5JtZXisMFSDa3KQLa,5,"bC7pDzFYRYnpwoFGX,dL3NkXLQJuQN4Ntkn",KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,pgdSEje8fK2EhyEAF,yellow_8,/experiment/yellow_similar/image_04982.jpg,3,/experiment/prop_bars/3.png,5,0,5,3
R3tEWREMLriggs58E,6,"CSKv3kZn5EpxEcZvr,Fy9sqbMkxC7uGthem",KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,kq9vcpqmQwbkFB4sX,yellow_1,/experiment/yellow_similar/image_01220.jpg,9,/experiment/prop_bars/9.png,6,0,6,3
R3tEWREMLriggs58E,6,"CSKv3kZn5EpxEcZvr,Fy9sqbMkxC7uGthem",KiBJ5D2Gb56scHooG,2021-07-20T16:58:33Z,kq9vcpqmQwbkFB4sX,yellow_10,/experiment/yellow_similar/image_06298.jpg,1,/experiment/prop_bars/1.png,6,0,6,3
